TRAIT,DATE,QUALITY,ENTRY_CODE,ENTRY_NAME,COMP,RATER,ROW,COL,PLOC_CODE,YEAR,MONTH,RATING_EVENT,RATING_EVENT_CODE,MONTH_CODE,YEAR_CODE,TEST_LOC
Turf Quality,9/22/20,6,57,DLFPS-340/3548,DLF Pickseed USA,APC,15,4,170,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,8,82,Electric (PST-K11-118),Pure Seed Testing Inc.,APC,2,2,244,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,4,65,A16-7,Mountain View Seeds,APC,3,5,193,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,7,40,Finish Line (NAI-14-178),Columbia River Seed,APC,13,1,119,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,6,32,Blue Gem (NAI-13-9),Columbia River Seed,APC,24,3,96,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,7,89,PST-T14-39,Pure Seed Testing Inc.,APC,22,9,267,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,6,74,PPG-KB 1304,ProSeeds Marketing,APC,17,7,221,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,7,75,A15-6,Peak Plant Genetics,APC,23,4,225,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,6,18,J-2726,Jacklin Seed by Simplot,APC,11,3,53,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,7,67,A11-26,Mountain View Seeds,APC,20,10,201,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,8,20,BAR PP 71213,Barenbrug Research,APC,11,1,59,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,7,47,Star (GO-2628),Grassland Oregon,APC,6,8,139,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,6,83,Dublin (PST-K15-157),Pure Seed Testing Inc.,APC,22,2,249,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,7,44,Blue Devil,Columbia Seeds,APC,25,10,132,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,8,47,Star (GO-2628),Grassland Oregon,APC,14,7,140,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,7,61,DLFPS-340/3551,DLF Pickseed USA,APC,20,9,183,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,4,71,A10-280,Mountain View Seeds,APC,17,10,212,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,4,57,DLFPS-340/3548,DLF Pickseed USA,APC,3,4,169,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,8,15,After Midnight,Jacklin Seed by Simplot,APC,9,3,43,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,6,8,Babe,Seeds Inc.,APC,10,8,23,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,5,31,NAI-15-80,SiteOne Landscape Supply,APC,22,4,93,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,8,6,RAD 553,Seeds Inc.,APC,24,9,18,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,6,66,A12-34,Mountain View Seeds,APC,22,7,198,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,4,69,A11-38,Peak Plant Genetics,APC,20,8,207,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,3,89,PST-T14-39,Pure Seed Testing Inc.,APC,18,9,266,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,5,43,Pivot,Columbia River Seed,APC,8,1,127,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,8,88,Midnight,Standard,APC,6,6,262,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,7,14,Yellowstone (A12-7),Landmark Turf & Native Seed,APC,23,1,42,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,4,56,DLFPS-340/3549,DLF Pickseed USA,APC,19,3,168,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,7,31,NAI-15-80,SiteOne Landscape Supply,APC,13,10,92,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,8,81,PST-K13-141,Pure Seed Testing Inc.,APC,24,10,243,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,6,27,Barserati (BAR PP 110358),Barenbrug Research,APC,2,3,79,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,6,40,Finish Line (NAI-14-178),Columbia River Seed,APC,22,1,120,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,8,41,Heartland (NAI-14-187),Columbia River Seed,APC,3,10,121,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,7,32,Blue Gem (NAI-13-9),Columbia River Seed,APC,8,3,94,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,7,75,A15-6,Peak Plant Genetics,APC,2,7,223,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,5,69,A11-38,Peak Plant Genetics,APC,4,1,205,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,6,14,Yellowstone (A12-7),Landmark Turf & Native Seed,APC,3,8,40,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,6,87,PST-K15-172,Pure Seed Testing Inc.,APC,18,7,260,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,7,55,DLFPS-340/3438,DLF Pickseed USA,APC,7,4,163,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,6,40,Finish Line (NAI-14-178),Columbia River Seed,APC,1,10,118,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,5,13,KH3492,Pennington Seed,APC,22,5,39,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,6,86,New Moon (PST-K15-177),Pure Seed Testing Inc.,APC,5,5,256,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,7,48,Cloud (GO-2425),Grassland Oregon,APC,8,5,142,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,8,27,Barserati (BAR PP 110358),Barenbrug Research,APC,12,7,80,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,2,43,Pivot,Columbia River Seed,APC,14,3,128,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,7,22,BAR PP 79366,Barenbrug Research,APC,26,5,66,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,8,1,A11-40,Landmark Turf & Native Seed,APC,10,1,2,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,8,33,United (NAI-13-14),Columbia River Seed,APC,13,8,98,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,7,46,Bombay (GO-22B23),Grassland Oregon,APC,20,1,138,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,6,76,A16-17,Peak Plant Genetics,APC,17,5,227,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,7,9,AKB3128,Pennington Seed,APC,2,10,25,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,8,54,DLFPS-340/3500,DLF Pickseed USA,APC,22,6,162,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,7,62,DLFPS-340/3552,DLF Pickseed USA,APC,16,2,185,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,6,86,New Moon (PST-K15-177),Pure Seed Testing Inc.,APC,18,6,257,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,6,4,Syrah (LTP-11-41),Lebanon Seaboard Corp.,APC,19,8,12,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,8,24,BAR PP 7K426,Barenbrug Research,APC,12,4,71,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,5,13,KH3492,Pennington Seed,APC,11,8,38,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,8,33,United (NAI-13-14),Columbia River Seed,APC,26,7,99,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,8,26,BAR PP 79494,Barenbrug Research,APC,19,9,78,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,7,74,PPG-KB 1304,ProSeeds Marketing,APC,26,10,222,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,8,81,PST-K13-141,Pure Seed Testing Inc.,APC,18,1,242,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,7,8,Babe,Seeds Inc.,APC,19,1,24,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,6,76,A16-17,Peak Plant Genetics,APC,6,2,226,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,8,47,Star (GO-2628),Grassland Oregon,APC,19,7,141,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,5,57,DLFPS-340/3548,DLF Pickseed USA,APC,27,6,171,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,7,31,NAI-15-80,SiteOne Landscape Supply,APC,7,7,91,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,7,15,After Midnight,Jacklin Seed by Simplot,APC,11,6,44,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,7,71,A10-280,Mountain View Seeds,APC,3,6,211,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,6,55,DLFPS-340/3438,DLF Pickseed USA,APC,27,9,165,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,6,85,PST-K15-167,Pure Seed Testing Inc.,APC,18,5,254,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,7,24,BAR PP 7K426,Barenbrug Research,APC,8,9,70,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,6,55,DLFPS-340/3438,DLF Pickseed USA,APC,15,6,164,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,5,64,A16-1,Mountain View Seeds,APC,20,2,192,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,6,2,A13-1,Landmark Turf & Native Seed,APC,10,2,5,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,9/22/20,6,8,Babe,Seeds Inc.,APC,9,4,22,2020,Sep,APC-2020-09-22,19,11,3,"Stillwater, OK"
Turf Quality,10/2/20,4,69,A11-38,Peak Plant Genetics,APC,20,8,207,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,4,25,BAR PP 7236V,Barenbrug Research,APC,5,8,73,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,5,25,BAR PP 7236V,Barenbrug Research,APC,25,9,75,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,2,63,MVS-130,Mountain View Seeds,APC,16,3,188,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,7,71,A10-280,Mountain View Seeds,APC,17,10,212,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,4,43,Pivot,Columbia River Seed,APC,21,3,129,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,7,25,BAR PP 7236V,Barenbrug Research,APC,12,5,74,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,4,43,Pivot,Columbia River Seed,APC,8,1,127,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,3,84,PST-11-7,DLF Pickseed USA,APC,7,8,250,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,5,61,DLFPS-340/3551,DLF Pickseed USA,APC,20,9,183,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,6,6,RAD 553,Seeds Inc.,APC,7,5,16,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,8,27,Barserati (BAR PP 110358),Barenbrug Research,APC,12,7,80,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,6,18,J-2726,Jacklin Seed by Simplot,APC,7,2,52,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,6,28,RAD-1776,Barenbrug Research,APC,6,3,82,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,5,70,PPG-KB 1131,Mountain View Seeds,APC,5,9,208,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,5,87,PST-K15-172,Pure Seed Testing Inc.,APC,18,7,260,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,5,45,Skye,Standard,APC,2,8,133,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,4,42,Aviator II (NAI-15-84),Columbia River Seed,APC,23,9,126,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,4,86,New Moon (PST-K15-177),Pure Seed Testing Inc.,APC,5,5,256,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,4,62,DLFPS-340/3552,DLF Pickseed USA,APC,23,2,186,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,6,87,PST-K15-172,Pure Seed Testing Inc.,APC,1,4,259,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,6,17,J-1319,Jacklin Seed by Simplot,APC,20,3,51,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,8,71,A10-280,Mountain View Seeds,APC,3,6,211,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,6,26,BAR PP 79494,Barenbrug Research,APC,19,9,78,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,6,22,BAR PP 79366,Barenbrug Research,APC,1,7,64,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,7,70,PPG-KB 1131,Mountain View Seeds,APC,26,1,210,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,6,26,BAR PP 79494,Barenbrug Research,APC,12,6,77,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,7,19,NuRush (J-3510),Jacklin Seed by Simplot,APC,11,2,56,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,5,43,Pivot,Columbia River Seed,APC,14,3,128,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,4,44,Blue Devil,Columbia Seeds,APC,14,4,131,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,7,27,Barserati (BAR PP 110358),Barenbrug Research,APC,19,4,81,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,4,83,Dublin (PST-K15-157),Pure Seed Testing Inc.,APC,22,2,249,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,8,71,A10-280,Mountain View Seeds,APC,26,4,213,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,4,62,DLFPS-340/3552,DLF Pickseed USA,APC,16,2,185,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,4,64,A16-1,Mountain View Seeds,APC,7,6,190,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,5,44,Blue Devil,Columbia Seeds,APC,9,5,130,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,6,61,DLFPS-340/3551,DLF Pickseed USA,APC,4,4,181,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,6,18,J-2726,Jacklin Seed by Simplot,APC,11,3,53,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,7,19,NuRush (J-3510),Jacklin Seed by Simplot,APC,6,5,55,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,8,6,RAD 553,Seeds Inc.,APC,24,9,18,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,6,61,DLFPS-340/3551,DLF Pickseed USA,APC,16,1,182,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,6,3,A99-2897,Turf Merchants Inc.,APC,10,3,8,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,7,27,Barserati (BAR PP 110358),Barenbrug Research,APC,2,3,79,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,6,70,PPG-KB 1131,Mountain View Seeds,APC,16,10,209,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,7,63,MVS-130,Mountain View Seeds,APC,6,4,187,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,7,67,A11-26,Mountain View Seeds,APC,16,7,200,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,7,21,BAR PP 7309V,Barenbrug Research,APC,21,5,63,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,5,26,BAR PP 79494,Barenbrug Research,APC,1,2,76,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,5,62,DLFPS-340/3552,DLF Pickseed USA,APC,1,6,184,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,6,4,Syrah (LTP-11-41),Lebanon Seaboard Corp.,APC,10,4,11,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,4,63,MVS-130,Mountain View Seeds,APC,20,4,189,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,7,89,PST-T14-39,Pure Seed Testing Inc.,APC,22,9,267,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,5,83,Dublin (PST-K15-157),Pure Seed Testing Inc.,APC,18,3,248,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,7,6,RAD 553,Seeds Inc.,APC,10,6,17,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,5,44,Blue Devil,Columbia Seeds,APC,25,10,132,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,5,18,J-2726,Jacklin Seed by Simplot,APC,27,7,54,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,6,8,Babe,Seeds Inc.,APC,10,8,23,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,7,19,NuRush (J-3510),Jacklin Seed by Simplot,APC,25,1,57,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,3,68,PPG-KB 1320,Mountain View Seeds,APC,26,8,204,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,7,21,BAR PP 7309V,Barenbrug Research,APC,12,1,62,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,7,76,A16-17,Peak Plant Genetics,APC,21,1,228,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,5,88,Midnight,Standard,APC,18,8,263,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,4,81,PST-K13-141,Pure Seed Testing Inc.,APC,2,5,241,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,4,65,A16-7,Mountain View Seeds,APC,16,5,194,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,6,13,KH3492,Pennington Seed,APC,1,9,37,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,5,54,DLFPS-340/3500,DLF Pickseed USA,APC,2,9,160,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,7,9,AKB3128,Pennington Seed,APC,2,10,25,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,5,34,NAI-14-122,Columbia River Seed,APC,13,7,101,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,3,77,Prosperity,Blue Mt. Seeds Inc.,APC,4,9,229,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,5,34,NAI-14-122,Columbia River Seed,APC,5,2,100,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,2,39,Comanche (NAI-14-176),Columbia River Seed,APC,13,2,116,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,3,34,NAI-14-122,Columbia River Seed,APC,21,9,102,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,5,48,Cloud (GO-2425),Grassland Oregon,APC,21,6,144,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,4,84,PST-11-7,DLF Pickseed USA,APC,23,7,252,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,4,80,Paloma (PST-K13-139),Pure Seed Testing Inc.,APC,21,8,240,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,4,77,Prosperity,Blue Mt. Seeds Inc.,APC,17,4,230,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,8,23,Barvette HGT®,Standard,APC,24,6,69,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,5,53,DLFPS-340/3494,DLF Pickseed USA,APC,15,8,158,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,7,35,Orion (PST-K13-143),Pure Seed Testing Inc.,APC,8,8,103,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,6,12,NK-1,Pennington Seed,APC,11,9,35,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,4,9,AKB3128,Pennington Seed,APC,10,9,26,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,7,2,A13-1,Landmark Turf & Native Seed,APC,6,9,4,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,5,53,DLFPS-340/3494,DLF Pickseed USA,APC,21,10,159,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,5,48,Cloud (GO-2425),Grassland Oregon,APC,14,8,143,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,8,54,DLFPS-340/3500,DLF Pickseed USA,APC,15,7,161,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,7,5,Blue Knight,Ledeboer Plant Breeding,APC,7,10,13,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,3,65,A16-7,Mountain View Seeds,APC,3,5,193,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,6,75,A15-6,Peak Plant Genetics,APC,23,4,225,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,7,20,BAR PP 71213,Barenbrug Research,APC,11,1,59,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,5,55,DLFPS-340/3438,DLF Pickseed USA,APC,27,9,165,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,8,47,Star (GO-2628),Grassland Oregon,APC,19,7,141,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,6,2,A13-1,Landmark Turf & Native Seed,APC,10,2,5,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,4,72,Shamrock,Standard,APC,8,10,214,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,5,33,United (NAI-13-14),Columbia River Seed,APC,4,7,97,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,5,85,PST-K15-167,Pure Seed Testing Inc.,APC,18,5,254,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,8,81,PST-K13-141,Pure Seed Testing Inc.,APC,18,1,242,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,4,55,DLFPS-340/3438,DLF Pickseed USA,APC,15,6,164,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,7,76,A16-17,Peak Plant Genetics,APC,6,2,226,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
Turf Quality,10/2/20,3,40,Finish Line (NAI-14-178),Columbia River Seed,APC,1,10,118,2020,Oct,APC-2020-10-02,20,10,3,"Stillwater, OK"
